Review_ID,Hotel_ID,Area_ID,Review_Title,Review_Text,NonEnglish,Review_Date,Date_Of_Stay,User_Rating,Trip_Type,SleepQulaity,Value,Rooms,LocationQuality,Cleanliness,Service,User_ID,User_Location,User_Profile,Contributions,Helpful_Votes,Location
286600348,89575,60745,Wonderful!,"Now from the outset, I should say that we were fortunate to score an upgrade and so stayed in one of the top floor suites, so our experience was a great one from the start, helped by this upgrade. I think because we were three travelling together and needed a roll away, we were put in a larger room, for which we were very grateful. That said, the lady in our group who booked had stayed before and said the standard room she had last time was excellent too. The hotel is beautifully appointed and full of old world charm replicated with all the modern world benefits you expect from a high quality hotel. The staff were friendly and helpful, with a sense of fun but very professional. The restaurant was good with live music the nights we were there and for a hotel restaurant I think was pretty solid - not super fine dining but good honest food and not miles to walk. It was a delightful hotel, quality appointed rooms, happy friendly staff and one I would travel the two days it takes from Oz to go there again and hope I might score an upgrade again!",0,"July 7, 2015", July 2015,50,NA,40,NA,NA,30,NA,40,UID_D85C8AE71DC06066E8D877043295619C-SRC_286600348,"Canberra, Australia",https://www.tripadvisor.com/Profile/KateD238,45,26,"70 Rowes Wharf, Boston, MA 02110-3354"
286675186,89575,60745,Boston Harbor Hotel,"This landmark hotel provides excellent service and serves good food, especially seafood. Its location is also perfect for exploring the city. The urban renewal project right in front of the hotel adds a new dimension to our hotel stay. Given another chance, I would choose to stay again in this hotel. While it's not within walking distance to the Boston Convention Center, getting there was easy. Wifi connection in the rooms was a bit erratic though.",0,"July 8, 2015", June 2015,40,NA,40,NA,NA,NA,40,40,UID_60F89F288FF25558E586B6770F9B5BB8-SRC_286675186,"Manila, Philippines",https://www.tripadvisor.com/Profile/Gabriel J,129,40,"70 Rowes Wharf, Boston, MA 02110-3354"
286748506,89575,60745,Top notch service,"I drove to Boston for a night to spend some time visiting my nephew. I used valet parking and was immediately swarmed by at least 3 people willing to help. The doorman asked if I would like some spring water as he held open the door for me, and I had it in hand as I was was checking in. My room was ready early, and after settling in, I went to the spa for a pre-booked massage. The masseuse was pretty chatty and in a hurry at first, but quickly noticed I preferred a quiet massage and adjusted accordingly. I had an 80 minute hot stone massage which was heavenly. After a nice shower and some lemon water in the locker room, I went back up to my room and chilled out for a while until my nephew arrived. When I came back from a great evening, there were at least 4 people opening doors and tipping their hats, saying ""good evening, welcome, nice to see you,"" etc. My nephew was quite impressed with the service and the room. I was in a king with a sitting room overlooking the city, which was fine. I would have preferred an ocean view as they were located RIGHT ON THE WATERFRONT, but accepted it. After my nephew left, I got ready for bed and crawled in. I am VERY picky about beds; the density has to be just right, the sheets have to be soft cotton with no pilling, the pillows not too hard, not too soft. I was not disappointed. I slept SO well I didn't wake up until 9:00. (My natural awake time is 6:30.) I spent the time I had left before the noon checkout having a nice breakfast in Boston and doing a bit of shopping. I checked out with ease, and was again offered spring water as I waited for the valet to bring the car around. The car doors were opened for me, and after tipping, off I went. The only thing I noticed in my rear view mirror (and chuckled about) was the doorman and valet driver bickering over the money. It reminded me of seagulls fighting over scraps. Overall, a very delightful experience. Expensive, but a perfect getaway.",0,"July 8, 2015", June 2015,50,NA,NA,NA,NA,50,50,50,UID_A7D0FFDD36A1F3F2CF286628423EF236-SRC_286748506,"Concord, New Hampshire",https://www.tripadvisor.com/Profile/kschwend,41,63,"70 Rowes Wharf, Boston, MA 02110-3354"
286904791,89575,60745,"Fantastic waterfront location, luxurious and wonderful service!","We stayed at the Boston Harbor hotel for a wedding.  We were very nicely received at the front desk, which was just the beginning of the great service we received throughout our stay.The rooms are spacious and well appointed with slippers, robes, nice toiletries etc.  The beds were very comfortable and the rooms were quiet even though ours was overlooking the city (which was a gorgeous view of the giant floating structure), and nice and dark in the morning with room darkening curtains.  The food was lovely, the breakfast very fresh, and the views amazing.  Great location if you want to take a boat ride in the harbor (or just see the boats) and nicely placed for the harbor walk.  Easy to get to the north end, faneuil hall marketplace, the aquarium etc.",0,"July 8, 2015", May 2015,50,NA,50,NA,50,NA,NA,50,UID_F1D505DEE1CE7E41AD9C0BC4F9729094-SRC_286904791,"Boston, Massachusetts",https://www.tripadvisor.com/Profile/SylLovesToTravel,98,61,"70 Rowes Wharf, Boston, MA 02110-3354"
287433381,89575,60745,Excellent service,"Top quality hotel in all aspects.  Staff very attentive, welcoming and helpful.  Inside the main areas are luxurious and colourful,The bar area is comfortable and relaxing.The grill restaurant which serves food inside and outside has an excellent menu.All rooms are very comfortable and offer and daily cleaning service and nighttime turndown service,  Excellent hotel in many way,Lovely location overlooking harbour, nearly to all main attractions Could highly recommend",0,"July 9, 2015", July 2015,50,NA,NA,40,NA,NA,50,50,UID_3D3B345F255620E1C14C30B71CA35245-SRC_287433381,"Birmingham, United Kingdom",https://www.tripadvisor.com/Profile/TravellingSolo_11,409,182,"70 Rowes Wharf, Boston, MA 02110-3354"
287834059,89575,60745,,,0,"July 11, 2015", July 2015,50, Traveled with friends,NA,NA,NA,NA,NA,NA,UID_2FD36B485D50B12306916AF91911D5B9-SRC_287834059,NA,https://www.tripadvisor.com/Profile/Dimitri B,1,NA,"70 Rowes Wharf, Boston, MA 02110-3354"
287995533,89575,60745,Brian & Donna Rex Casey McGowan & Kymberly  McGowan,This was by far one of the best hotels when it comes to service and excellence. We were upgraded to a 600 sq. foot deck and it totally made our stay quite memorable. Room service and food was amazing!!! Centrally located in downtown Boston and close to everything we wanted to see. Thank you.,0,"July 11, 2015", July 2015,30, Traveled as a couple,NA,NA,NA,NA,NA,NA,UID_F3DE0BA3B95C5E8D884689322520FB66-SRC_287995533,NA,https://www.tripadvisor.com/Profile/Donna R,1,2,"70 Rowes Wharf, Boston, MA 02110-3354"
288346230,89575,60745,Great location with great service,Stayed here for 3 nights while visiting our daughter who lives nearby. Great to be on the harbor in summer and close to the north end and walking distance to many area sights. The tour buses also leave from nearby. We had a city view room which was just fine. It was ample sized and had a nice bathroom and a makeup mirror too. Overall a great place to stay with a wonderful breakfast service too. ,0,"July 12, 2015", July 2015,50, Traveled as a couple,NA,NA,NA,NA,NA,NA,UID_47D9F296F7E8D3A373328FF1F712E86D-SRC_288346230,"Newark, New Jersey",https://www.tripadvisor.com/Profile/suzeyes,381,118,"70 Rowes Wharf, Boston, MA 02110-3354"
288540150,89575,60745,"Good location, nice extra touches","The Boston Harbor Hotel is in a beautiful location on Rowe's Wharf in the seaport area of Boston. Request a harbor view for incredible views of the water traffic, activity on the wharf, and in the distance, planes taking off at Logan Airport. If you opt for the city view, request a room on a higher floor for great views of the city, including the Custom House Tower and (if you stay between now and October 2015) the huge ""floating"" Janet Echelman sculpture over the Rose Kennedy Greenway. A few particular notes about our stay: -TRANSPORTATION-    We use our own driver in Boston no matter where we stay. The valets and doormen were very clear in their displeasure in our use of our driver instead of the hotel drivers. I understand the desire for guests to use hotel resources, but the reactions were bordering on rude and dismissive. We took an Uber once as well and the reaction was the same. If you need a taxi, be prepared to wait - it took almost ten minutes for the valet to flag one down for us. -COMFORT IN THE ROOM-    The air conditioning in the suites is a bit wonky. You need to leave the door between the sitting room and bedroom open or the bedroom will be swelteringly hot. The staff regularly brings fresh fruit and water to the room, which is a lovely touch and which we very much appreciated. The rooms are very quiet, which is a huge improvement over several other high-end hotels we've stayed at in Boston. -RESTAURANT-    We had breakfast at the Rowe's Wharf Sea Grille in the hotel. It was good, but not particularly impressive. I would venture out for brunch as we always have in the past - there are many spots throughout the city that do a fabulous brunch with more food options, better cocktails, more coffee drinks, at a much better price and with better service. -ROOM SERVICE-   What the restaurant lacks, the hotel makes up for in room service. We opted for drinks delivered both nights as well as one breakfast and snacks on a couple of occasions. I experienced great service when placing the orders, the food and beverage arrive promptly, and the service is impeccable. There are several gluten-free options on the room service menu, which was important to our group. Overall, we had a great visit at the Boston Harbor Hotel and are likely to return. After staying at 6 or 7 hotels in Boston over the last eighteen months, I'd say this is my #1 or #2 choice for next time.",0,"July 13, 2015", July 2015,40,NA,NA,NA,40,NA,50,40,UID_79ADD496CB7E4B6359E85F65A9F7BB10-SRC_288540150,"Portland, Maine",https://www.tripadvisor.com/Profile/amysaysom,54,33,"70 Rowes Wharf, Boston, MA 02110-3354"
288631307,89575,60745,"Lovely hotel, nice bar, nice pool area!","Great time here, even though it was short. The pool is lovely (salt water) and spa area really nice, spacious and clean. Was a special occasion so had a lovely selection of chocolates waiting for us when we arrived.Will stay again!",0,"July 13, 2015", June 2015,50,NA,NA,30,NA,50,NA,50,UID_E37356B351B770B2494BF0DAD44B18A9-SRC_288631307,"London, United Kingdom",https://www.tripadvisor.com/Profile/littlepiggylondon,35,14,"70 Rowes Wharf, Boston, MA 02110-3354"
288805929,89575,60745,Great Hotel On the Water,"Came here for business on a Monday night. I was amazed by how great this hotel is. Everything from check in to the room was great. I definitely recommend asking for harbor views which were beautiful. Additionally, there are many restaurants within walking distance from the hotel and you are pretty close (~15 minute walk) to the North End.",0,"July 14, 2015", June 2015,50,NA,50,NA,NA,50,NA,50,UID_C5C36737C5C77724DB3F84933D79F31A-SRC_288805929,NA,https://www.tripadvisor.com/Profile/Matt M,30,15,"70 Rowes Wharf, Boston, MA 02110-3354"
288983627,89575,60745,Great Staff,"My husband & I were in town for the day to visit the Hermione. We didn't stay at the hotel, but had drinks & interacted with a few of the staff. They couldn't be nicer or more professional on what seemed to be quite a busy day. We appreciated the time they gave us & the great sightseeing advice. We loved Boston & our next trip will be a overnight. We wouldn't dream of staying anywhere else.Thanks",0,"July 14, 2015", July 2015,50,NA,NA,NA,NA,50,NA,50,UID_3141E76800FECFD6D704B48D976BF90E-SRC_288983627,"Cranston, Rhode Island",https://www.tripadvisor.com/Profile/Laleicht,3,5,"70 Rowes Wharf, Boston, MA 02110-3354"
289003483,89575,60745,Nice location! Lovely place!,"Clean place, nice views, comfortable bed! Very quiet. The food is good. Easy access to other places in Boston. Very expensive though.  The doormen are very friendly; they gave us a few tips on where to eat. The North End is only a short walk from here.",0,"July 14, 2015", April 2015,50,NA,NA,NA,NA,50,50,40,UID_5D6ADB8025173115DC0CA1A3A44792E0-SRC_289003483,"Concord, NH, United States",https://www.tripadvisor.com/Profile/Love_To_Go_Placesl,123,34,"70 Rowes Wharf, Boston, MA 02110-3354"
289091443,89575,60745,Love this property on the water,"Went for business and just had the true feeling of the Boston fever.  You really can't beat the service from the staff, friendliness and going the extra yard is amazing.  The restaurant's view is fabulous.  I must stay when traveling to Boston.",0,"July 15, 2015", August 2014,50,NA,50,NA,40,NA,NA,40,UID_040F95A2E17A0702B456F6899EB3894C-SRC_289091443,"Miami, Florida",https://www.tripadvisor.com/Profile/ritabalz,237,76,"70 Rowes Wharf, Boston, MA 02110-3354"
289235738,89575,60745,This is a Great Hotel for Buisness or Pleasure,"The Hotels service was outstanding in every category, clean updated rooms, excellent food, and the service from arrival, check in was easy. The location of the Hotel is close to all of the local activities, sites, shopping and is located right on the bay. You can access several ferries directly outside the Hotel.The Hotel offers a concierge service that was extremely helpful with planning some site seeing, tours and dinner reservation; they are very polite, professional and knowledgeable. It was our first visit to Boston and we were very impressed with the City and Hotel staff made us feels at home.",0,"July 15, 2015", July 2015,50,NA,NA,50,NA,NA,50,50,UID_0CDADA562F105AD6ABD2658DC5262E11-SRC_289235738,"San Antonio, Texas",https://www.tripadvisor.com/Profile/Roy R,21,8,"70 Rowes Wharf, Boston, MA 02110-3354"
289365892,89575,60745,Best Time in Boston,"This hotel is fabulous! Not only are the rooms beautiful, the restaurants are amazing.  The location couldn't be better nor could the service. We traveled here with two children and they felt welcome as well. Thanks for a great stay!",0,"July 15, 2015", May 2015,50, Traveled with family,NA,NA,NA,NA,NA,NA,UID_1970F316A7965DFDD50B56C3457FCD48-SRC_289365892,"New York City, New York",https://www.tripadvisor.com/Profile/ShannonSeid,11,7,"70 Rowes Wharf, Boston, MA 02110-3354"
289524164,89575,60745,"Perfect location, perfect ambiance, perfect service!!","We stayed for four nights. We were pleased by the water taxi transportation directly to Rowes Wharf from Logan Airport! BHH is assuredly a five-star luxury hotel gracefully set in a central location on Boston's picturesque harbor. The tall ship Hermione (http://hermione2015.com/voyage2015/) made port at Rowes Wharf during our stay!! On another evening we were treated to fireworks over the harbor! BHH is very elegant but still very comfortable and welcoming. All staff were attentive and focused on customer service. We were delighted by the evening turndown service that included placement of slippers, and a linen mat by the bedside, as well as fresh ice in the ice bucket, and new, clean glasses! BHH is convenient to two ""T"" stops, and many excellent restaurant choices in addition to the hotel's own excellent dining options. I rarely review hotels or restaurants. BHH is an exception, since the hotel is truly exceptional! Walking distance to Boston Commons and the Public Gardens, the Robert Gould Shaw Memorial, and the Make Way for Ducklings statues (http://www.boston-discovery-guide.com/make-way-for-ducklings.html). Strongly recommend BHH!!",0,"July 16, 2015", July 2015,50,NA,NA,50,NA,50,NA,50,UID_B12AF4713A17837CB7544D5FAEBDEFDF-SRC_289524164,NA,https://www.tripadvisor.com/Profile/TM607,2,NA,"70 Rowes Wharf, Boston, MA 02110-3354"
289547995,89575,60745,Impeccable Service,"Everything about our stay was outstanding.  Impeccable service without being stuffy or overbearing.  Fantastic location right on the Harbor, and walking distance to Financial District, downtown, waterfront, North End, etc.  Excellent amenities as well.",0,"July 16, 2015", July 2015,50,NA,NA,50,NA,50,NA,50,UID_78DEB455FA402CC4E8FABA3D8A21F9B2-SRC_289547995,"Suwanee, Georgia",https://www.tripadvisor.com/Profile/Catherine C,15,4,"70 Rowes Wharf, Boston, MA 02110-3354"
289634337,89575,60745,Favorite Hotel in Boston!,"I love everything about this Hotel.  It's clean, classic and has a very professional staff.  Located within walking distance to Faneuil Hall and Boston's Italian North End.  Right on Rowes Wharf with great views of the Harbor.",0,"July 16, 2015", August 2014,50,NA,50,NA,NA,50,NA,50,UID_65103F2ADB3A6C7C815233D6F84C34EF-SRC_289634337,"West Chester, Pennsylvania",https://www.tripadvisor.com/Profile/Linda V,14,3,"70 Rowes Wharf, Boston, MA 02110-3354"
290514170,89575,60745,Ornate living is one of the perks of being a Princess!,"The Boston Harbor Hotel brought countless smiles to my face.My Dearest’s and my room was delightful with lovely views, comfortable furnishings, and beautiful décor.  The bed and chairs were covered in rich fabrics with a cheerful and imaginative mix of colors and patterns. The furniture was solidly constructed from dark woods with some tasteful light wood inlays.  A nice collection of framed prints hung on the walls. Quality lights in a variety of styles illuminated the room.  The window treatments were gorgeous with intricately patterned sheers paired with curtains in dark hues accented with colorful tassels.  There were mirrors everywhere, so I could indulge in the inexhaustible pleasure of gazing at myself from every angle.  Perhaps the room was a bit ornate, but ornate living is one of the perks of being a princess!I loved the Frette sheets on the bed, the effortless free WiFi, the well-equipped bar, and the first class glassware.  Nice touches like these separate a truly luxurious hotel from an ambitious flophouse with an inflated advertising budget.A few things irritated me.  The air conditioning was dated and made a non-stop rumbling sound.  When I telephoned friends from the room they could hear the rumbling sound too and accused me of staying in a Holiday Inn.  I did not find this amusing!  The closet was so tiny that I had to order My Dearest to keep his stuff out of it.  The light in the closet flickered on and off leaving me to hunt for my clothes in the dark.The bathroom was small and poorly equipped.  There was no shower stall, just a shallow bathtub with a tacky showerhead on the wall above it.  The toilet was not located in a separate little room, which forced me to evacuate the whole bathroom whenever My Dearest settled in for a ride.  There was only one sink so I had to stare at My Dearest’s whisker-studded shaving scum as I brushed my teeth.  The Purple Water soap and shampoo made by Asprey were pleasant enough, but I expect better in a five star hotel.  The toilet paper was single ply but soft and absorbent.  I liked the plentiful thick towels, but there were no towel rings to hang them on.  We had to leave towels on the counter around the sink, where they took up precious space and got soaking wet.  Next to the sink sat a jar stuffed with Woolite, collar stays and other useful things.  Yet another thoughtful touch!The hotel lobby is lined with marble and full of beautiful furnishings.  I adored the large collection of antique maps that hung on the walls of the public areas.  On my next visit I plan to steal one!Service was consistently gracious, polished, and professional.  Both our check in and check out were flawless. The porters and door persons were always welcoming and helpful.The Hotel sits on Boston Harbor so the views of the water are lovely.  However the waterside location means that this Hotel is further away than more centrally located properties from Back Bay shopping, the trendy South End restaurants, and the sexy geeks living in Cambridge.  The Hotel is close to the Financial District and the North End, but how many bankers can you really stand to meet and how much Italian food do you really want to eat?Apart from the rumbling air conditioning and the bathroom that screams for an overhaul, this is a wonderful place to stay.",0,"July 19, 2015", June 2015,40,NA,NA,NA,NA,NA,50,50,UID_994CF2F978C9480CAD3B83D4650B195F-SRC_290514170,"West Islip, NY",https://www.tripadvisor.com/Profile/tarrytown54,89,318,"70 Rowes Wharf, Boston, MA 02110-3354"
291448066,89575,60745,Luxurious hotel with superb service!  Perfect for a wedding,"Our son's wedding was held here in the Wharf room and the Rotunda.  Just perfect!  Such attention to detail.  Such great food!  And the beautiful setting!  The rooms were well appointed and beautifully decorated.  Quiet, elegant, and lovely.  And, you need to check out the maps of New England from the 1600's on - a real treat and so unexpected.",0,"July 22, 2015", July 2015,50,NA,NA,40,NA,50,NA,50,UID_E5571FC3EA88B8C52655BD47E861AD4E-SRC_291448066,"Boston, MA",https://www.tripadvisor.com/Profile/leslieweber,8,4,"70 Rowes Wharf, Boston, MA 02110-3354"
292361940,89575,60745,,,0,"July 25, 2015", July 2015,50,NA,50,NA,50,NA,NA,50,UID_C3FF5670D9BFA7B8B23D86A4DFD98BA6-SRC_292361940,"Paris, France",https://www.tripadvisor.com/Profile/Thoml75,911,1250,"70 Rowes Wharf, Boston, MA 02110-3354"
293053847,89575,60745,Great rooms,Just a water taxi ride across the bay from the airport. A beautiful stroll along the harbor with shops and restaurants close by. A short stroll to The shops at Faneuil Hall and the many restaurants there.,0,"July 27, 2015", July 2015,50, Traveled on business,NA,NA,NA,NA,NA,NA,UID_75A89683D28CA9A53A17E5EC0D594101-SRC_293053847,"Rochester, New York",https://www.tripadvisor.com/Profile/Mark D,133,27,"70 Rowes Wharf, Boston, MA 02110-3354"
293060794,89575,60745,Luxury on Boston Harbor!,"We have been coming to the Boston Harbor Hotel for at least a decade and a half. There are many lovely hotels in Boston, but this one remains my favorite for many reasons (water views, beautiful traditional furnishings, great staff, good food, etc.). On our last trip to Boston, we came with guests, one of whom was new to the hotel and the city of Boston. Needless to say, she was enchanted by her room with a view of Boston Harbor and the hotel's dramatic setting on the water. I want to thank the staff because they honored my request for adjoining rooms in a particular part of the hotel, which made our last stay convenient and more special. The Boston Harbor Hotel never disappoints!!",0,"July 27, 2015", April 2015,50,NA,NA,NA,NA,50,50,50,UID_6A72881D407E72DB5960E91E25B35183-SRC_293060794,"Huntington, New York",https://www.tripadvisor.com/Profile/Corinne T,25,19,"70 Rowes Wharf, Boston, MA 02110-3354"
293323954,89575,60745,Wonderful weekend at the Boston Harbor Hotel,"Our family of 5 attended a spectacular wedding at the Boston Harbor Hotel and spent two nights at the hotel.  The entire stay was first class!  The rooms were well-appointed, clean, and comfortable.  Beds very comfortable, room(s) spacious.  Our rooms had entry hallway with one double room on left and the other room double w/sofabed.  Bathrooms had all you would need with plenty of space.  We had City View rooms, other rooms have the harbor view.  The lobby and lower spa/pool levels are beautiful too!  Most of our dining centered around the wedding weekend and the food was delicious.  The hotel is not short on staff and I could not believe how many employees they had tending to every detail.  The property is located conveniently to financial district, South Station, Quincy Market, Harborwalk and the Seaport.  I would love to stay there again and it is perhaps one of the finest hotels we have ever stayed with top rate service.",0,"July 28, 2015", July 2015,50,NA,NA,NA,10,NA,10,10,UID_5624F874102A94FF25FA2BD7F97B5F3F-SRC_293323954,MA,https://www.tripadvisor.com/Profile/cheese413,10,14,"70 Rowes Wharf, Boston, MA 02110-3354"
293400852,89575,60745,"Great views, wonderful location, beautiful property","Had a lovely experience here.  The rooms were in excellent shape & comfortably appointed.  Killer views.  The staff was fantastic.  Very helpful & on point.  The perfect location for walking to sites, grabbing dinners in the North End and lobster roll at James Hook just down the street out of this world.  Hope to go back soon!",0,"July 28, 2015", July 2015,50,NA,50,NA,50,NA,NA,50,UID_A2D558276DE40932C80B9980903B22B3-SRC_293400852,"Denver, Colorado",https://www.tripadvisor.com/Profile/Sassypants01,122,177,"70 Rowes Wharf, Boston, MA 02110-3354"
293756201,89575,60745,Just beautiful,"This place is one of the best!  Fabulous service, beautiful rooms that were clean and well stocked with anything you might need, the WiFi is plenty fast enough to work with or to just stream a movie to your tablet when your spouse is sleeping (Dont forget your headphones!).  The In-Room dining is really good and has prompt service for such a large property.",0,"July 29, 2015", July 2015,50,NA,50,NA,NA,NA,50,50,UID_6A7C39DFEED2A57AB59CC2200B9C22A7-SRC_293756201,"Battle Ground, Washington",https://www.tripadvisor.com/Profile/kymberly g,14,3,"70 Rowes Wharf, Boston, MA 02110-3354"
294326859,89575,60745,,,0,"July 31, 2015", July 2015,50,NA,NA,50,NA,NA,50,50,UID_504610D314B65EC50C900B31679B027D-SRC_294326859,"Basel, Switzerland",https://www.tripadvisor.com/Profile/RWyn,9,2,"70 Rowes Wharf, Boston, MA 02110-3354"
294404157,89575,60745,Great hotel,"Boston Harbor is a great hotel. Concierge and bell captain are helpful. Rooms are nice. Additional supplies are found in each room. I did not require them but appreciated spare shirt stays being available.They have an exercise room and pool, but they close at 9 PM.",0,"July 31, 2015", July 2015,50,NA,50,NA,NA,NA,50,50,UID_2EF708DA4A8A3F38C25434D957E41F4B-SRC_294404157,"Wilmington, Delaware",https://www.tripadvisor.com/Profile/Perryville_John,149,29,"70 Rowes Wharf, Boston, MA 02110-3354"
294494739,89575,60745,Outstanding experience,"We only had the pleasure of staying here for one night and it was above our expectations. We have stayed at several other high grade luxury hotels in Boston and none of them exceeded the Boston Harbor Hotel.  The decor, cleanliness and staff are all exemplary. The rooms are gorgeous, especially those overlooking the harbor.  Easy acces to the business district as well as Quincy Market.  We will return for sure.",0,"July 31, 2015", July 2015,50,NA,NA,NA,50,NA,50,50,UID_7A3613F4EB2D5903D2D848F6AEE37C7E-SRC_294494739,"Newport, Rhode Island",https://www.tripadvisor.com/Profile/Richard S,138,32,"70 Rowes Wharf, Boston, MA 02110-3354"
295156255,89575,60745,Excellent Quality,"After a lovely harbor cruise, I along with my company from the UK decided to dine at the hotel's restaurant. We ordered the Claim Chowder and Calamari to keep it light and flavorful. Loved the soup. The calamari's black pepper did not go well with my digestive tract. The service was excellent. The location was beautiful. And the overall experience would definitely bring me back.",0,"August 2, 2015", August 2015,50,NA,50,NA,NA,NA,50,50,UID_907048EF01E37A67279A25C6A456732F-SRC_295156255,"Atlanta, Georgia",https://www.tripadvisor.com/Profile/ZJ-201848,180,55,"70 Rowes Wharf, Boston, MA 02110-3354"
295312438,89575,60745,"Great location, View and friendly staff","We have stayed here multiple times and are never disappointed.  GREAT view of the city, excellent accommodations and food and friendly staff. Shuttle available to airport, subway. Comfortable beds and large flat screen tv.",0,"August 3, 2015", July 2015,50,NA,NA,NA,NA,NA,NA,NA,UID_B6F56FBA3B357C4A3AAB302E915D16FC-SRC_295312438,"Granville, Ohio",https://www.tripadvisor.com/Profile/665vincep,67,31,"70 Rowes Wharf, Boston, MA 02110-3354"
295883894,89575,60745,,,0,"August 4, 2015", July 2015,50, Traveled on business,NA,NA,NA,NA,NA,NA,UID_51E40FA7EE10BD6002DEFD11A4307DE1-SRC_295883894,"Nihonbashi-Kakigaracho, Japan",https://www.tripadvisor.com/Profile/144akiy,109,65,"70 Rowes Wharf, Boston, MA 02110-3354"
296090134,89575,60745,"Amazing location, views & service - 5 star experience","We had a connecting room with Harbor Views on the 15th floor.  It was spacious and the view was fantastic.  Housekeeping was wonderful;  the room was very clean and their turn down service with slippers and bottles of water was a wonderful way to end the day.  They even provided milk & cookies for the kids as part of their family package!  The hotel was perfectly situated on the harbor, great for an evening stroll or to walk down to the Aquarium or Faneuil Hall area.The Sea Grill Restaurant had a nice buffet breakfast and the staff was lovely. The bar lounge, Rowe's Wharf, was a great place to get a drink in the evening with prompt service.  Everyone from check in desk to the bell staff was friendly and accomodating.  A five star experience!",0,"August 5, 2015", August 2015,50,NA,50,NA,50,NA,NA,50,UID_87A313610889CA542D6636D00F9050AE-SRC_296090134,"Manhasset, New York",https://www.tripadvisor.com/Profile/DeborahNY1,29,12,"70 Rowes Wharf, Boston, MA 02110-3354"
296439934,89575,60745,Beyond Exceptional!,"This hotel is beyond exceptional! Spacious, luxurious suites with beautiful views! The staff truly went Above and beyond to ensure our comfort and that we had everything we needed! My husband and I stayed here with out twin 1 year olds and upon arrival they greeted us with a basket full of teddies and gifted them each with one of their choosing! Room service, turn down service, they even provided us with Delicious complimentary cupcakes and milk for the twins each evening before bed. Felt a bit like royalty staying here! Cannot fault it at all! And you can catch a ferry fromThe airport to the hotel dock! Now that's special!!!!! ",0,"August 6, 2015", December 2014,50, Traveled with family,NA,NA,NA,NA,NA,NA,UID_ADE7CAA4FCE60A529794DC53107F0B54-SRC_296439934,"Brisbane, Australia",https://www.tripadvisor.com/Profile/CourtneyAa,61,10,"70 Rowes Wharf, Boston, MA 02110-3354"
296595341,89575,60745,Triple A Plus,"Let us begin with the superb location in the financial district. Two stops on the subway from the airport and a five minute walk has you at the door where the door staff greets in a manner which exudes professionalism and charm.The lobby is old school, large and airy with a terrific front desk staff. No pretense, just outstanding, appropriate attention. Check in is as expected. Our room was on the tenth floor overlooking the water. Terrific view. Bed totally comfortable with lovely linens. The bathroom is clean and functional with only one sink. No walk in shower but all in all a totally functional setup. Quiet environment. Restaurant for breakfast and lunch is outstanding. The breakfast buffet is as good as I have had anywhere in the world. Fresh berries, yogurt, fruit, eggs, pastries, etc. Loose tea and fresh juice. Best $29 buffet in the country. Service is as good as the food. The gym is decent but needs to be reworked. Great dumbbell selection but no barbell. Decent machines and cardio equipment. Good space which needs a makeover. Pool is very nice and the locker room includes sauna and steam. Overall very functional and nice. Adequate is the term I would apply to the gym. The staff at this property is where the difference lies. Nathan and Ronnie at the concierge desk are true champions who really know the city. I don't mean the usual  tourist garbage either. David who handles the car is also a wealth of information and a total gentleman. Nik from the restaurant went out of his way to grab us some herbal tea as the restaurant was closing for the night. Our breakfast server Danielle made every meal special. In sum, as polished a staff as I have ever encountered.Value? Outstanding. $500 a night which isn't cheap but given the location and facility and staff worth every penny.",0,"August 7, 2015", August 2015,50,NA,NA,50,NA,50,NA,50,UID_C09DAD8E3B3A9DB05C5F4B7DD07FBEAF-SRC_296595341,ohio,https://www.tripadvisor.com/Profile/OhioMaranello,98,66,"70 Rowes Wharf, Boston, MA 02110-3354"
296730812,89575,60745,An outstanding experience in every way!,We have never experienced such an exceptional experience with any other facility. The entire staff's attention to detail and our needs was unbelievably good. We will stay there for any future visits to this city.,0,"August 7, 2015", August 2015,50,NA,NA,50,NA,NA,50,50,UID_26CA3EAA2C50BB46218C09F7EE38003B-SRC_296730812,"North Canton, Ohio",https://www.tripadvisor.com/Profile/C232YHjohnm,2,4,"70 Rowes Wharf, Boston, MA 02110-3354"
2969260,89575,60745,,,0,"December 31, 2004",NA,10,NA,NA,NA,NA,NA,NA,NA,UID_C623EE6433150AA63867C02E68828959-SRC_2969260,"Marlow, United Kingdom",https://www.tripadvisor.com/Profile/DaveHughes47,5,30,"70 Rowes Wharf, Boston, MA 02110-3354"
297133117,89575,60745,"Great location, and staff.","The perfect location, great staff, was surprised in some of the low quality details (generic china). Sunday brunch was nothing special.Convenient water taxi to Logan from hotel dock was a pleasant way to avoid traffic.",0,"August 9, 2015", July 2015,40,NA,NA,NA,NA,NA,NA,NA,UID_C60180F5F7161E686B88E44A03E36735-SRC_297133117,"Chicago, Illinois, USA",https://www.tripadvisor.com/Profile/A B,40,12,"70 Rowes Wharf, Boston, MA 02110-3354"
